"","equipe","ano","rodada","dia","local","oponente","formacao","resultado","gp","gc","posse","totalchutes","%chgol","g_ch","cagc","%defesas","cleansheets","dif_faltas","impedimentos","cruzamentos","cortes","roubadas","pts","saldo_gols","cardscore","%gols_pen","%gols_contra","id_rodada","id_opp","opp_formacao","opp_gp","opp_gc","opp_posse","opp_totalchutes","opp_%chgol","opp_g_ch","opp_cagc","opp_%defesas","opp_cleansheets","opp_dif_faltas","opp_impedimentos","opp_cruzamentos","opp_cortes","opp_roubadas","opp_pts","opp_saldo_gols","opp_cardscore","opp_%gols_pen","%opp_gols_contra"
"866","Juventude","2021",11,"dom","Em casa","Atl Goianiense","4--4-2","E",1,1,51,15,0.2,0.0666666666666667,4,0.75,0,-2,1,25,5,6,1,0,2,1,0,"Juventude_2021_11","Atl Goianiense_2021_11","4-2-3-1",1,1,49,8,0.5,0.125,2,1,0,7,0,11,12,5,1,0,2,0,0
"867","Juventude","2021",13,"seg","Em casa","Chapecoense","4--3-3","V",1,0,33,13,0.153846153846154,0.0769230769230769,3,0.666666666666667,1,1,1,9,13,10,3,1,5,0,0,"Juventude_2021_13","Chapecoense_2021_13","4--3-3",0,1,67,7,0.285714285714286,0,2,0.5,0,2,1,22,10,10,0,-1,1,0,0
"868","Juventude","2021",15,"dom","Em casa","Atlético Mineiro","4-2-3-1","D",1,2,35,6,0.166666666666667,0.166666666666667,4,0.5,0,4,1,15,10,9,0,-1,1,0,0,"Juventude_2021_15","Atlético Mineiro_2021_15","4-2-3-1",2,1,66,20,0.2,0.1,1,0,0,-2,2,27,8,9,3,1,3,0,0
"869","Juventude","2021",17,"sáb","Em casa","Fortaleza","4-2-3-1","E",1,1,56,19,0.210526315789474,0.0526315789473684,4,0.75,0,0,0,19,11,6,1,0,1,0,0,"Juventude_2021_17","Fortaleza_2021_17","3-4-1-2",1,1,45,16,0.25,0.0625,4,0.75,0,2,2,16,13,4,1,0,1,0,0
"870","Juventude","2021",18,"dom","Em casa","São Paulo","5--3-2","E",1,1,39,9,0.222222222222222,0.111111111111111,3,1,0,-6,0,12,10,9,1,0,2,0,0,"Juventude_2021_18","São Paulo_2021_18","3-4-1-2",1,1,61,7,0.571428571428571,0.142857142857143,2,0.5,0,6,3,22,6,4,1,0,5,1,0
"871","Juventude","2021",20,"sáb","Em casa","Cuiabá","4--3-3","D",1,2,62,17,0.352941176470588,0.0588235294117647,2,0,0,0,4,37,11,9,0,-1,3,0,0.5,"Juventude_2021_20","Cuiabá_2021_20","4-2-3-1",2,1,38,3,0.333333333333333,0.666666666666667,6,0.833333333333333,0,2,1,8,12,7,3,1,11,0,0
"872","Juventude","2021",22,"dom","Em casa","Santos","3--4-3","V",3,0,38,6,0.666666666666667,0.5,3,1,1,-1,2,13,4,9,3,3,3,0,0,"Juventude_2021_22","Santos_2021_22","3-4-1-2",0,3,63,19,0.157894736842105,0,4,0.25,0,1,1,26,4,12,0,-3,0,0,0
"873","Juventude","2021",25,"sáb","Em casa","América (MG)","4--3-3","E",1,1,58,14,0.357142857142857,0.0714285714285714,2,0.5,0,-1,0,25,9,12,1,0,6,0,0,"Juventude_2021_25","América (MG)_2021_25","4-2-3-1",1,1,42,10,0.2,0.1,5,0.8,0,3,0,20,11,14,1,0,3,0,0
"874","Juventude","2021",28,"sáb","Em casa","Ceará","4--3-3","E",0,0,63,26,0.307692307692308,0,2,1,1,-4,0,29,10,9,1,0,1,0,0,"Juventude_2021_28","Ceará_2021_28","4-2-3-1",0,0,37,19,0.315789473684211,0,3,0.333333333333333,0,4,0,23,7,12,1,0,6,0,0
"875","Juventude","2021",29,"sáb","Em casa","Bahia","4-2-3-1","E",0,0,60,18,0.166666666666667,0,0,0,1,-4,2,30,14,6,1,0,2,0,0,"Juventude_2021_29","Bahia_2021_29","4--3-3",0,0,40,16,0.25,0,5,0.8,0,-4,1,20,11,16,1,0,1,0,0
"876","Juventude","2021",31,"qua","Em casa","Internacional","4--4-2","V",2,1,47,14,0.214285714285714,0.142857142857143,2,0.5,0,4,1,22,7,8,3,1,2,0,0,"Juventude_2021_31","Internacional_2021_31","4-2-3-1",1,2,53,19,0.368421052631579,0.0526315789473684,5,0.8,0,5,2,13,8,9,0,-1,1,0,0
"877","Juventude","2021",33,"qua","Em casa","Fluminense","4--4-2","V",1,0,33,15,0.466666666666667,0.0666666666666667,1,1,1,3,1,10,9,4,3,1,2,0,0,"Juventude_2021_33","Fluminense_2021_33","4--3-3",0,1,67,17,0.352941176470588,0,0,0,1,-5,1,13,14,6,0,-1,1,0,0
"878","Juventude","2021",35,"ter","Em casa","Bragantino","4--4-2","V",1,0,46,9,0.222222222222222,0.111111111111111,0,0,1,-8,2,15,17,9,3,1,3,0,0,"Juventude_2021_35","Bragantino_2021_35","4-2-3-1",0,1,54,12,0.416666666666667,0,6,1,0,5,1,14,30,9,0,-1,4,0,0
"879","Juventude","2021",38,"qui","Em casa","Corinthians","5--4-1","V",1,0,45,17,0.352941176470588,0.0588235294117647,1,1,1,-11,0,24,12,15,3,1,0,0,0,"Juventude_2021_38","Corinthians_2021_38","4--3-3",0,1,55,6,0.166666666666667,0,5,1,1,4,1,16,9,13,0,-1,2,0,0
"880","Palmeiras","2019",1,"dom","Em casa","Fortaleza","4-2-3-1","V",4,0,53,18,0.5,0.222222222222222,5,1,1,-1,3,23,13,20,3,4,1,0,0,"Palmeiras_2019_1","Fortaleza_2019_1","4--4-2",0,4,47,8,0.625,0,10,0.6,0,3,2,10,12,2,0,-4,2,0,0
"881","Palmeiras","2019",3,"sáb","Em casa","Internacional","4-2-3-1","V",1,0,35,13,0.384615384615385,0.0769230769230769,2,1,1,-2,0,11,15,16,3,1,2,0,0,"Palmeiras_2019_3","Internacional_2019_3","4--3-3",0,1,65,10,0.3,0,4,0.75,0,5,0,26,12,17,0,-1,5,0,0
"882","Palmeiras","2019",5,"sáb","Em casa","Santos","4-2-3-1","V",4,0,34,17,0.470588235294118,0.235294117647059,4,1,1,3,0,9,11,16,3,4,2,0,0,"Palmeiras_2019_5","Santos_2019_5","3--5-2",0,4,66,13,0.307692307692308,0,8,0.5,0,-3,1,17,7,11,0,-4,4,0,0
"883","Palmeiras","2019",8,"sáb","Em casa","Atl Paranaense","4-2-3-1","V",1,0,43,21,0.142857142857143,0.0476190476190476,3,1,1,-13,1,20,10,10,3,1,2,1,0,"Palmeiras_2019_8","Atl Paranaense_2019_8","4-1-4-1",0,1,57,7,0.428571428571429,0,2,1,0,14,1,14,2,9,0,-1,4,0,0
"884","Palmeiras","2019",9,"qui","Em casa","Avaí","4-2-3-1","V",2,0,53,14,0.428571428571429,0.142857142857143,2,1,1,-2,1,18,10,13,3,2,1,0,0,"Palmeiras_2019_9","Avaí_2019_9","4-1-4-1",0,2,47,8,0.25,0,6,0.666666666666667,0,7,1,15,17,13,0,-2,1,0,0
"885","Palmeiras","2019",12,"sáb","Em casa","Vasco da Gama","4-2-3-1","E",1,1,55,15,0.266666666666667,0.0666666666666667,1,0,0,5,1,20,3,13,1,0,1,1,0,"Palmeiras_2019_12","Vasco da Gama_2019_12","4--3-3",1,1,45,5,0.2,0.2,4,1,0,1,0,12,6,11,1,0,4,0,0
"886","Palmeiras","2019",14,"dom","Em casa","Bahia","4-2-3-1","E",2,2,41,17,0.529411764705882,0.117647058823529,1,1,0,-3,1,26,11,9,1,0,11,0,0,"Palmeiras_2019_14","Bahia_2019_14","4--3-3",2,2,59,7,0.571428571428571,0.285714285714286,10,0.8,0,7,1,15,9,6,1,0,10,1,0
"887","Palmeiras","2019",16,"ter","Em casa","Fluminense","4-2-3-1","V",3,0,47,15,0.533333333333333,0.2,1,1,1,1,0,14,14,16,3,3,0,0,0,"Palmeiras_2019_16","Fluminense_2019_16","4-1-4-1",0,3,53,12,0.0833333333333333,0,8,0.625,0,-1,2,17,14,9,0,-3,2,0,0
"888","Palmeiras","2019",19,"sáb","Em casa","Cruzeiro","4-2-3-1","V",1,0,58,13,0.230769230769231,0.0769230769230769,3,1,1,2,1,23,15,8,3,1,2,0,0,"Palmeiras_2019_19","Cruzeiro_2019_19","4-2-3-1",0,1,42,8,0.375,0,3,0.666666666666667,0,-1,0,12,13,6,0,-1,3,0,0
"889","Palmeiras","2019",21,"qui","Em casa","CSA","4-2-3-1","V",6,2,70,17,0.647058823529412,0.352941176470588,4,0.5,0,2,0,11,6,8,3,4,0,0,0,"Palmeiras_2019_21","CSA_2019_21","4-2-3-1",2,6,31,11,0.363636363636364,0.181818181818182,11,0.454545454545455,0,0,0,17,8,5,0,-4,1,0,0
"890","Palmeiras","2019",23,"dom","Em casa","Atlético Mineiro","4-2-3-1","E",1,1,67,19,0.368421052631579,0.0526315789473684,5,0.8,0,-7,2,45,8,12,1,0,3,0,0,"Palmeiras_2019_23","Atlético Mineiro_2019_23","5--4-1",1,1,33,11,0.454545454545455,0.0909090909090909,7,0.857142857142857,0,10,1,12,4,7,1,0,4,0,0
"891","Palmeiras","2019",25,"sáb","Em casa","Botafogo (RJ)","4-2-3-1","V",1,0,49,19,0.368421052631579,0.0526315789473684,0,0,1,9,2,16,15,12,3,1,2,0,0,"Palmeiras_2019_25","Botafogo (RJ)_2019_25","4-1-4-1",0,1,51,6,0,0,7,0.857142857142857,0,-6,0,15,14,11,0,-1,2,0,0
"892","Palmeiras","2019",26,"qua","Em casa","Chapecoense","4-2-3-1","V",1,0,72,30,0.266666666666667,0.0333333333333333,2,1,1,2,5,40,6,6,3,1,1,0,0,"Palmeiras_2019_26","Chapecoense_2019_26","4-2-3-1",0,1,28,7,0.285714285714286,0,8,0.875,0,0,0,11,5,4,0,-1,8,0,0
"893","Palmeiras","2019",29,"qua","Em casa","São Paulo","4-2-3-1","V",3,0,32,19,0.421052631578947,0.157894736842105,4,1,1,-2,1,7,13,13,3,3,0,0,0,"Palmeiras_2019_29","São Paulo_2019_29","4-1-4-1",0,3,68,14,0.285714285714286,0,8,0.625,0,3,0,20,3,14,0,-3,0,0,0
"894","Palmeiras","2019",30,"sáb","Em casa","Ceará","4-2-3-1","V",1,0,55,9,0.222222222222222,0.111111111111111,3,1.33333333333333,1,-3,2,17,10,9,3,1,2,0,0,"Palmeiras_2019_30","Ceará_2019_30","4-1-4-1",0,1,45,13,0.384615384615385,0,2,0.5,0,5,2,13,5,12,0,-1,2,0,0
"895","Palmeiras","2019",32,"sáb","Em casa","Corinthians","4-2-3-1","E",1,1,47,21,0.333333333333333,0.0476190476190476,2,0.5,0,-3,3,33,10,9,1,0,2,0,0,"Palmeiras_2019_32","Corinthians_2019_32","4-4-1-1",1,1,53,7,0.285714285714286,0.142857142857143,5,1,0,6,0,12,12,12,1,0,1,0,0
"896","Palmeiras","2019",34,"dom","Em casa","Grêmio","4-2-3-1","D",1,2,39,17,0.352941176470588,0.0588235294117647,2,0.5,0,0,1,21,9,11,0,-1,2,1,0,"Palmeiras_2019_34","Grêmio_2019_34","4-2-3-1",2,1,61,7,0.428571428571429,0.285714285714286,5,1,0,1,1,9,8,13,3,1,3,0.5,0
"897","Palmeiras","2019",36,"dom","Em casa","Flamengo","4-2-2-2","D",1,3,44,14,0.357142857142857,0.0714285714285714,8,0.625,0,-3,4,18,8,8,0,-2,1,0,0,"Palmeiras_2019_36","Flamengo_2019_36","4-2-3-1",3,1,56,9,0.888888888888889,0.333333333333333,5,0.8,0,3,1,9,5,10,3,2,2,0,0
"898","Palmeiras","2019",37,"qui","Em casa","Goiás","4-2-3-1","V",5,1,44,10,0.6,0.5,2,1,0,8,1,14,15,16,3,4,5,0,0,"Palmeiras_2019_37","Goiás_2019_37","4--3-3",1,5,56,10,0.3,0.1,6,0.166666666666667,0,-7,1,22,9,11,0,-4,1,1,0
"899","Palmeiras","2020",1,"ter","Em casa","Vasco da Gama","4-1-4-1","E",1,1,55,14,0.214285714285714,0.0714285714285714,3,0.666666666666667,0,8,0,17,11,11,1,0,1,0,0,"Palmeiras_2020_1","Vasco da Gama_2020_1","4-2-3-1",1,1,45,13,0.307692307692308,0.0769230769230769,3,0.666666666666667,0,-6,2,16,15,3,1,0,1,0,0
"900","Palmeiras","2020",3,"sáb","Em casa","Goiás","4-2-3-1","E",1,1,67,12,0.25,0.0833333333333333,5,0.8,0,-3,0,26,19,11,1,0,1,0,0,"Palmeiras_2020_3","Goiás_2020_3","4--3-3",1,1,33,11,0.545454545454545,0.0909090909090909,3,0.666666666666667,0,7,0,5,15,11,1,0,3,0,0
"901","Palmeiras","2020",5,"dom","Em casa","Santos","4-2-3-1","V",2,1,49,18,0.277777777777778,0.111111111111111,3,0.666666666666667,0,9,4,16,12,4,3,1,5,0.5,1,"Palmeiras_2020_5","Santos_2020_5","4--3-3",1,2,51,10,0.2,0.1,4,0.75,0,-6,0,17,15,6,0,-1,9,0,0
"902","Palmeiras","2020",7,"qua","Em casa","Internacional","4-3-2-1","E",1,1,50,11,0.0909090909090909,0.0909090909090909,1,1,0,-1,1,19,20,9,1,0,3,0,0,"Palmeiras_2020_7","Internacional_2020_7","4--4-2",1,1,50,8,0.25,0.125,1,0,0,2,0,12,7,8,1,0,5,1,0
"903","Palmeiras","2020",10,"dom","Em casa","Sport Recife","4-2-3-1","E",2,2,64,20,0.35,0.1,3,0.666666666666667,0,4,3,21,11,9,1,0,8,0,0,"Palmeiras_2020_10","Sport Recife_2020_10","4-2-3-1",2,2,36,9,0.444444444444444,0.222222222222222,7,0.714285714285714,0,-2,1,11,13,7,1,0,8,0.5,0
"904","Palmeiras","2020",12,"dom","Em casa","Flamengo","4-1-4-1","E",1,1,60,17,0.411764705882353,0.0588235294117647,4,0.75,0,-3,1,29,13,9,1,0,4,0,0,"Palmeiras_2020_12","Flamengo_2020_12","4-2-3-1",1,1,40,10,0.4,0.1,7,0.857142857142857,0,3,0,16,10,9,1,0,2,0,0
"905","Palmeiras","2020",13,"sáb","Em casa","Ceará","4-2-3-1","V",2,1,64,27,0.407407407407407,0.0740740740740741,7,0.857142857142857,0,-9,1,24,10,14,3,1,1,0,0,"Palmeiras_2020_13","Ceará_2020_13","4-2-3-1",1,2,36,13,0.538461538461538,0.0769230769230769,11,0.818181818181818,0,9,0,12,11,3,0,-1,4,0,0
"906","Palmeiras","2020",15,"sáb","Em casa","São Paulo","4-2-3-1","D",0,2,48,9,0.333333333333333,0,3,0.666666666666667,0,-1,2,25,7,8,0,-2,2,0,0,"Palmeiras_2020_15","São Paulo_2020_15","4-2-3-1",2,0,53,13,0.307692307692308,0.153846153846154,3,1,1,1,0,14,9,12,3,2,1,0.5,0
"907","Palmeiras","2020",16,"qua","Em casa","Coritiba","4-1-4-1","D",1,3,54,16,0.3125,0.0625,9,0.666666666666667,0,-7,1,28,14,12,0,-2,3,0,0,"Palmeiras_2020_16","Coritiba_2020_16","4-2-3-1",3,1,46,12,0.75,0.25,5,0.8,0,8,2,6,11,15,3,2,2,0,0
"908","Palmeiras","2020",19,"seg","Em casa","Atlético Mineiro","4-2-3-1","V",3,0,36,19,0.421052631578947,0.157894736842105,2,1,1,-1,2,17,18,8,3,3,2,0,0,"Palmeiras_2020_19","Atlético Mineiro_2020_19","4-1-4-1",0,3,64,16,0.125,0,8,0.625,0,2,0,28,7,5,0,-3,1,0,0
"909","Palmeiras","2020",21,"sáb","Em casa","Fluminense","4-2-3-1","V",2,0,51,9,0.555555555555556,0.222222222222222,5,1,1,8,3,19,17,10,3,2,2,0.5,0,"Palmeiras_2020_21","Fluminense_2020_21","4--3-3",0,2,50,15,0.333333333333333,0,4,0.75,0,-7,4,20,7,12,0,-2,2,0,0
"910","Palmeiras","2020",23,"sáb","Em casa","Atl Paranaense","4-2-3-1","V",3,0,58,22,0.363636363636364,0.136363636363636,1,1,1,2,4,34,13,11,3,3,2,0,0,"Palmeiras_2020_23","Atl Paranaense_2020_23","4--3-3",0,3,42,4,0.25,0,8,0.625,0,-2,3,5,12,8,0,-3,1,0,0
"911","Palmeiras","2020",25,"sáb","Em casa","Bahia","4-2-3-1","V",3,0,59,15,0.466666666666667,0.2,8,0.875,1,-9,4,20,18,9,3,3,2,0.333333333333333,0,"Palmeiras_2020_25","Bahia_2020_25","4--4-2",0,3,41,18,0.388888888888889,0,6,0.666666666666667,0,10,2,18,7,6,0,-3,3,0,0
"912","Palmeiras","2020",27,"dom","Em casa","Bragantino","4-2-3-1","V",1,0,41,6,0.166666666666667,0.166666666666667,2,1,1,4,3,13,12,4,3,1,3,0,0,"Palmeiras_2020_27","Bragantino_2020_27","4-2-3-1",0,1,59,21,0.0952380952380952,0,1,0,0,-3,1,35,12,9,0,-1,0,0,0
"913","Palmeiras","2020",28,"seg","Em casa","Corinthians","4-1-4-1","V",4,0,57,15,0.533333333333333,0.266666666666667,4,1,1,2,4,21,13,6,3,4,2,0,0,"Palmeiras_2020_28","Corinthians_2020_28","4-2-3-1",0,4,44,10,0.4,0,8,0.5,0,-3,0,21,12,4,0,-4,8,0,0
"914","Palmeiras","2020",30,"sex","Em casa","Grêmio","4-2-3-1","E",1,1,45,16,0.375,0.0625,7,0.857142857142857,0,13,2,15,14,8,1,0,3,0,0,"Palmeiras_2020_30","Grêmio_2020_30","4-2-3-1",1,1,55,12,0.583333333333333,0.0833333333333333,6,0.833333333333333,0,-10,0,14,16,8,1,0,1,0,0
"915","Palmeiras","2020",33,"ter","Em casa","Botafogo (RJ)","4-2-3-1","E",1,1,54,17,0.176470588235294,0.0588235294117647,3,0.666666666666667,0,6,1,31,10,5,1,0,2,0,0,"Palmeiras_2020_33","Botafogo (RJ)_2020_33","4-2-3-1",1,1,46,17,0.176470588235294,0.0588235294117647,2,0.5,0,-4,0,16,11,9,1,0,1,0,0
"916","Palmeiras","2020",36,"dom","Em casa","Fortaleza","3--4-3","V",3,0,68,13,0.461538461538462,0.230769230769231,1,1,1,6,4,12,3,10,3,3,0,0,0,"Palmeiras_2020_36","Fortaleza_2020_36","4-2-3-1",0,3,32,5,0.2,0,6,0.5,0,-4,0,14,17,7,0,-3,3,0,0
"917","Palmeiras","2020",37,"seg","Em casa","Atl Goianiense","4-2-3-1","E",1,1,64,19,0.210526315789474,0.0526315789473684,3,0.666666666666667,0,7,0,33,5,6,1,0,2,0,0,"Palmeiras_2020_37","Atl Goianiense_2020_37","4-2-3-1",1,1,36,9,0.333333333333333,0.111111111111111,4,0.75,0,-7,1,16,10,5,1,0,1,0,0
"918","Palmeiras","2021",2,"dom","Em casa","Chapecoense","4--3-3","V",3,1,66,17,0.235294117647059,0.176470588235294,4,0.75,0,0,1,22,13,7,3,2,2,0,0,"Palmeiras_2021_2","Chapecoense_2021_2","4--3-3",1,3,34,6,0.666666666666667,0.166666666666667,4,0.25,0,2,2,12,12,8,0,-2,0,0,0
"919","Palmeiras","2021",3,"sáb","Em casa","Corinthians","4--3-3","E",1,1,52,12,0.25,0.0833333333333333,4,0.75,0,1,4,17,15,8,1,0,3,0,0,"Palmeiras_2021_3","Corinthians_2021_3","4-1-4-1",1,1,48,9,0.444444444444444,0.111111111111111,3,0.666666666666667,0,0,2,13,12,4,1,0,0,0,0
"920","Palmeiras","2021",5,"dom","Em casa","América (MG)","4-1-4-1","V",2,1,58,15,0.4,0.133333333333333,3,1,0,5,0,33,13,5,3,1,3,0,0,"Palmeiras_2021_5","América (MG)_2021_5","4-2-3-1",1,2,42,12,0.416666666666667,0.0833333333333333,6,0.666666666666667,0,-2,3,17,11,10,0,-1,4,0,0
"921","Palmeiras","2021",7,"dom","Em casa","Bahia","4-2-3-1","V",3,2,57,19,0.421052631578947,0.157894736842105,4,0.5,0,-5,6,29,10,7,3,1,3,0,0,"Palmeiras_2021_7","Bahia_2021_7","4-2-3-1",2,3,43,18,0.222222222222222,0.111111111111111,8,0.625,0,7,1,17,17,3,0,-1,4,0,0
"922","Palmeiras","2021",10,"qua","Em casa","Grêmio","4-2-3-1","V",2,0,47,18,0.333333333333333,0.111111111111111,4,1,1,0,2,12,11,15,3,2,2,0,0,"Palmeiras_2021_10","Grêmio_2021_10","4-2-3-1",0,2,53,12,0.333333333333333,0,6,0.666666666666667,0,1,0,26,14,7,0,-2,2,0,0
"923","Palmeiras","2021",11,"sáb","Em casa","Santos","4-2-2-2","V",3,2,36,14,0.5,0.214285714285714,0,0,0,-1,3,11,5,9,3,1,1,0,0,"Palmeiras_2021_11","Santos_2021_11","4-2-3-1",2,3,64,12,0.166666666666667,0.166666666666667,7,0.571428571428571,0,3,0,32,11,3,0,-1,6,1,0
"924","Palmeiras","2021",13,"sáb","Em casa","Fluminense","4-2-3-1","V",1,0,50,10,0.1,0.1,2,1,1,4,2,14,12,13,3,1,1,0,0,"Palmeiras_2021_13","Fluminense_2021_13","4-2-3-1",0,1,50,9,0.333333333333333,0,2,0.5,0,-4,1,26,7,10,0,-1,2,0,1
"925","Palmeiras","2021",15,"sáb","Em casa","Fortaleza","4-2-3-1","D",2,3,62,20,0.1,0.1,6,0.5,0,10,1,31,5,8,0,-1,11,0,0,"Palmeiras_2021_15","Fortaleza_2021_15","3--5-2",3,2,38,15,0.4,0.2,3,0.333333333333333,0,-9,2,9,16,10,3,1,8,0,0.5
"926","Palmeiras","2021",17,"dom","Em casa","Cuiabá","4-2-3-1","D",0,2,66,31,0.225806451612903,0,4,0.5,0,-5,4,52,7,11,0,-2,1,0,0,"Palmeiras_2021_17","Cuiabá_2021_17","4--4-2",2,0,34,9,0.444444444444444,0.222222222222222,7,1,1,6,3,8,10,9,3,2,1,0,0
"927","Palmeiras","2021",18,"sáb","Em casa","Atl Paranaense","4-2-3-1","V",2,1,50,16,0.1875,0.125,4,0.75,0,-4,4,22,15,13,3,1,3,0,0,"Palmeiras_2021_18","Atl Paranaense_2021_18","4-2-3-1",1,2,51,11,0.363636363636364,0.0909090909090909,3,0.333333333333333,0,6,1,15,10,11,0,-1,0,0,0
"928","Palmeiras","2021",20,"dom","Em casa","Flamengo","4-2-3-1","D",1,3,58,12,0.416666666666667,0.0833333333333333,4,0.25,0,-1,2,30,14,12,0,-2,5,0,0,"Palmeiras_2021_20","Flamengo_2021_20","4-2-3-1",3,1,42,11,0.363636363636364,0.272727272727273,5,0.8,0,2,1,8,8,7,3,2,2,0,0
"929","Palmeiras","2021",23,"dom","Em casa","Juventude","4-1-4-1","E",1,1,73,15,0.2,0.0666666666666667,4,0.75,0,7,3,27,12,10,1,0,1,0,0,"Palmeiras_2021_23","Juventude_2021_23","4-1-4-1",1,1,27,10,0.4,0.1,3,0.666666666666667,0,-6,1,15,15,9,1,0,1,0,0
"930","Palmeiras","2021",25,"sáb","Em casa","Bragantino","3--5-2","D",2,4,55,20,0.3,0.1,6,0.333333333333333,0,-1,4,27,11,12,0,-2,1,0.5,0,"Palmeiras_2021_25","Bragantino_2021_25","4-2-3-1",4,2,45,12,0.5,0.333333333333333,5,0.8,0,2,0,13,11,9,3,2,2,0,0
"931","Palmeiras","2021",27,"dom","Em casa","Internacional","4--4-2","V",1,0,52,16,0.1875,0.0625,4,1,1,-6,4,22,10,10,3,1,3,1,0,"Palmeiras_2021_27","Internacional_2021_27","4-2-3-1",0,1,48,14,0.285714285714286,0,2,1,0,8,0,12,2,9,0,-1,9,0,0
"932","Palmeiras","2021",28,"seg","Em casa","Sport Recife","4-2-3-1","V",2,1,65,15,0.533333333333333,0.133333333333333,4,1,1,2,4,21,13,6,3,1,2,0,0,"Palmeiras_2021_28","Sport Recife_2021_28","4-2-3-1",1,2,35,6,0.166666666666667,0.166666666666667,2,0.5,1,4,0,14,19,12,0,-1,3,0,0
"933","Palmeiras","2021",31,"qua","Em casa","Atl Goianiense","4-2-3-1","V",4,0,50,6,0,0.666666666666667,7,0.714285714285714,0,-10,2,9,4,13,3,4,2,0,0,"Palmeiras_2021_31","Atl Goianiense_2021_31","4-1-4-1",0,4,50,14,0.357142857142857,0,5,0.8,0,-3,1,21,8,9,0,-4,3,0,0
"934","Palmeiras","2021",33,"qua","Em casa","São Paulo","4-2-3-1","D",0,2,56,17,0.176470588235294,0,3,0.666666666666667,0,6,1,31,10,5,0,-2,2,0,0,"Palmeiras_2021_33","São Paulo_2021_33","4--3-3",2,0,44,13,0.230769230769231,0.153846153846154,3,0.333333333333333,0,-4,1,28,19,7,3,2,1,0,0
"935","Palmeiras","2021",35,"ter","Em casa","Atlético Mineiro","5--4-1","E",2,2,43,15,0.266666666666667,0.133333333333333,4,0.75,0,4,3,13,6,9,1,0,8,0,0,"Palmeiras_2021_35","Atlético Mineiro_2021_35","4-2-2-2",2,2,57,8,0.125,0.25,3,1,1,7,1,25,9,12,1,0,1,0,0
"936","Palmeiras","2021",38,"qui","Em casa","Ceará","3-4-1-2","V",1,0,32,9,0.444444444444444,0.111111111111111,8,0.75,0,-4,1,13,11,7,3,1,0,0,0,"Palmeiras_2021_38","Ceará_2021_38","4-2-3-1",0,1,68,12,0.5,0,2,1,0,3,0,12,6,8,0,-1,9,0,0
"937","Santos","2019",2,"qui","Em casa","Fluminense","4--3-3","V",2,1,43,22,0.454545454545455,0.0909090909090909,4,0.75,0,12,1,19,10,10,3,1,3,0,0,"Santos_2019_2","Fluminense_2019_2","4--3-3",1,2,57,10,0.4,0.1,10,0.8,0,-9,3,9,8,9,0,-1,2,0,0
"938","Santos","2019",4,"dom","Em casa","Vasco da Gama","4--3-3","V",3,0,56,23,0.347826086956522,0.130434782608696,6,0.833333333333333,1,9,1,18,21,14,3,3,2,0,0,"Santos_2019_4","Vasco da Gama_2019_4","3--4-3",0,3,45,15,0.333333333333333,0,7,0.571428571428571,0,-7,5,18,14,11,0,-3,10,0,0
"939","Santos","2019",6,"dom","Em casa","Internacional","4--3-3","E",0,0,62,11,0.363636363636364,0,2,0.5,1,0,0,18,12,10,1,0,5,0,0,"Santos_2019_6","Internacional_2019_6","4-1-4-1",0,0,38,15,0.133333333333333,0,4,1,1,1,3,11,16,12,1,0,5,0,0
"940","Santos","2019",8,"dom","Em casa","Atlético Mineiro","4--3-3","V",3,1,58,24,0.208333333333333,0.125,4,0.75,0,-1,0,19,11,7,3,2,1,0.333333333333333,0,"Santos_2019_8","Atlético Mineiro_2019_8","4-2-3-1",1,3,42,12,0.333333333333333,0.0833333333333333,4,0.5,0,3,1,10,4,7,0,-2,2,0,0
"941","Santos","2019",9,"qua","Em casa","Corinthians","4--3-3","V",1,0,53,19,0.210526315789474,0.0526315789473684,0,0,1,3,2,14,14,17,3,1,4,0,0,"Santos_2019_9","Corinthians_2019_9","4-1-4-1",0,1,47,2,0,0,4,0.75,0,-3,1,12,13,14,0,-1,4,0,0
"942","Santos","2019",12,"dom","Em casa","Avaí","4--3-3","V",3,1,60,18,0.555555555555556,0.166666666666667,4,0.75,0,-4,4,30,13,17,3,2,2,0,0,"Santos_2019_12","Avaí_2019_12","4-1-4-1",1,3,41,11,0.363636363636364,0.0909090909090909,11,0.727272727272727,0,5,0,13,13,14,0,-2,2,0,0
"943","Santos","2019",13,"dom","Em casa","Goiás","4--3-3","V",6,1,61,19,0.526315789473684,0.315789473684211,2,0.5,0,9,4,15,6,14,3,5,3,0,0,"Santos_2019_13","Goiás_2019_13","4-2-3-1",1,6,39,19,0.105263157894737,0.0526315789473684,7,0.142857142857143,0,-7,1,20,19,7,0,-5,4,0,0
"944","Santos","2019",16,"dom","Em casa","Fortaleza","4--3-3","E",3,3,60,17,0.588235294117647,0.176470588235294,4,0.5,0,-8,1,11,14,11,1,0,3,0,0,"Santos_2019_16","Fortaleza_2019_16","4-2-3-1",3,3,40,9,0.555555555555556,0.333333333333333,10,0.7,0,8,0,15,12,11,1,0,3,0.333333333333333,0
